5 259.04 126.902
10 24507.3 35930.4
15 17159499 1.47479e+07
17 1.22413e+09 1.07922e+09
5 317.003 164.942
10 32256.4 50738.3
15 1.91737e+07 1.58505e+07
17 3.36452e+08 7.6393e+08
